Date,AAPL,BAX,CPB,ESS,FANG,HPE,LEG,MXIM,PNC,ZTS
20130125,15.87,38.1096,37.84,158.48,23,,30.76,31.8,62.21,
20130128,16.8175,37.168,36.88,160.14,21.83,,29.58,32.9,62.04,
20130129,16.8474,37.4858,37.7,160.27,22.6,,30.14,32.05,63.82,
20130130,16.4365,37.272,38.32,157.7,23.57,,29.7,32.17,63.08,
20130131,17.0267,37.0653,36.78,158.26,22.84,,29.64,32.95,63.6,
20130201,16.4313,38.9098,37.74,154.85,23.4,,30.1,32.84,66.1,31.82
20130204,16.417,37.622,36.73,158.01,22.71,,30.19,31.58,65.35,31.86
20130205,16.5383,39.226,37.78,156.84,23.68,,30.3,32.24,65.24,31.22
20130206,16.3797,39.2129,38.84,156.66,23.31,,29.54,33.17,63.94,31.16
20130207,16.9885,38.6485,38.39,157.08,23.2,,29.78,31.68,63.75,32
20130208,17.7914,38.1027,38.1,159.32,22.51,,30.54,32.71,64.81,33.51
20130211,17.847,37.7956,39.03,154.44,21.99,,30.61,33.36,64,33.3
20130212,17.21,38.8817,38.41,154.35,22.58,,30.4,33.34,66.68,34.28
20130213,17.2086,37.669,39.56,154.22,22.04,,31.67,34.1,64.66,33.87
20130214,17.4648,37.0839,39.64,155.25,22,,30.9,34.22,65.16,34.33
20130215,16.785,38.4089,40.9,152.78,23,,31,32.32,66.04,34.63
20130218,16.7283,37.1905,39.8,154.87,22.4,,32.1,33.02,65.05,35.07
20130219,16.6689,38.0717,41,160.68,23.86,,31.5,33.69,64.19,34.04
20130220,16.4639,36.871,41.58,158.18,22.1,,31.09,32.17,64.32,33.16
20130221,16.5411,36.9366,41.46,155.24,21.73,,30.58,31.52,63.38,33.3
20130222,16.5304,37.3657,41.47,151.71,21.89,,30.73,32.74,65.3,33.85
20130225,15.8571,37.32,41.15,154.3,19.99,,29.3,32.08,63.19,32.8
20130226,16.5743,37.1229,41.52,151.66,20.9,,29.99,31.56,62.53,33.08
20130227,16.5309,36.8624,41.02,150.99,21.77,,31.37,31.86,63.09,33.28
20130228,15.8552,38.3658,42.01,155.3,23.6,,31.84,31.4,63.86,34.61
20130301,15.6409,38.3912,44.11,154.22,22.73,,31.44,31,63.16,35.9
20130304,15.7216,37.9206,41.78,155.54,23.15,,31.85,32.17,63.78,34.93
20130305,15.62,38.2311,42.2,157.5,24.2,,32.91,33,64.44,35.81
20130306,15.2427,39.4799,43.36,152.21,24.52,,32.25,32,66.47,33.97
20130307,15.9946,39.528,41.72,152.4,25.2,,32.39,32.01,66.08,35.39
20130308,15.774,38.8517,42.54,150.88,25.9,,33.4,32.49,66.17,35.71
20130311,15.8894,39.7252,43.1,155.79,25.33,,32.95,32.56,69,34.9
20130312,15.981,38.7707,42.21,152.39,26.12,,32.88,33.89,66.77,34.09
20130313,15.5622,38.016,43.07,154.52,26.17,,33.75,33.15,67.09,35
20130314,15.4598,39.6764,42.57,152.14,25.58,,32.91,34.53,67.66,35.4
20130315,16.571,38.346,42.03,158.17,24.25,,32.92,33.8,67.1,34.26
20130318,16.4792,37.7679,43.7,155.29,24.88,,33.14,32.7,69.49,32.88
20130319,16.8183,38.4287,43.21,156.43,23.89,,33.93,33,67.01,33.5
20130320,16.82,38.2952,43.26,158.95,25,,33.62,33.6,69.1,34.14
20130321,16.6972,38.9292,43.5,155.37,24.68,,33.99,32.63,67.94,34.39
20130322,16.7861,38.7081,43.91,153.31,25.55,,33.33,32.37,66.53,34
20130325,16.5694,38.9838,45.5,150.51,25.6,,33.95,32.82,67.05,33.11
20130326,17.2508,39.5934,44.9,151.76,25.68,,34.73,32.69,67.89,32.99
20130327,16.4298,40.9325,45.38,154.92,26.65,,34.56,32.67,68.01,33.87
20130328,15.8127,40.1279,46.4,157.64,27.86,,34.36,33.31,67.9,33.4
20130329,16.249,40.6125,47.39,152.38,27.9,,34.03,33.88,69,34.1
20130401,15.6666,39.3517,46.11,153,27.5,,35.08,32.21,66.31,33.9
20130402,15.656,40.8581,47,153.99,28.24,,33.6,32.1,67.77,33.63
20130403,16.0653,39.6348,47.71,156.6,25.55,,33.6,31.36,65.24,33.06
20130404,15.4941,38.7124,46.23,158.23,26.18,,33.39,31.85,66.1,32.22
20130405,15.3635,38.65,45.75,160.09,25.97,,34.08,32.19,67.98,33.32
20130408,15.7223,39.0434,46.36,157.78,26.9,,34.27,33.11,66.76,33.16
20130409,15.666,38.946,45.59,163.1,27.12,,33.49,32.5,67.52,33.95
20130410,16.0503,39.5885,47.4,157.95,26.91,,34.95,33.344,68.65,33.67
20130411,15.8522,39.362,47.62,157.84,26.9,,34.87,33.1,68.65,33.34
20130412,15.82,39.9738,46,162.39,26.81,,35.2,33.34,68.24,34.24
20130415,15.3984,38.9741,45.41,155.18,26.1,,33.12,33,65.83,32.56
20130416,15.6092,38.7226,48.45,157.97,27.98,,34.33,33.54,66.66,33.71
20130417,14.8219,39.3344,46.38,156.68,26.9,,33.08,31.867,67.33,33.35
20130418,14.4655,39.2911,47.83,158.94,27.64,,32.39,32.35,66.23,34.09
20130419,14.0255,38.3509,47.12,157.83,26.62,,34.01,32.78,67.06,33.95
20130422,14.7265,37.7574,48.16,158,27.7,,33.35,32.07,67.31,33.93
20130423,14.8008,39.3115,47.51,155.93,28.17,,34.8,33.85,68.58,31.8
20130424,15.1172,38.323,46.46,155.55,28.3,,34.5,32.8,68.95,30.67
20130425,14.843,39.0693,46.5,152.65,27.8,,33.68,33.16,68.7,32.22
20130426,15.3436,39.2621,47.4,160.11,28.02,,33.66,32.13,68.3,34.14
20130429,15.6782,38.7162,48.09,157.53,26.76,,33.2,30.74,70.43,32.79
20130430,15.9911,38.5422,48.67,162.3,26.33,,33.04,31.31,70.25,34.43
20130501,16.0227,38.7289,46.21,164,27.54,,32.03,31.5,68.55,34.11
20130502,16.1625,38.7578,47.8,159.4,28.1,,32.4,31.2,68.23,34.76
20130503,16.8685,38.735,47.83,158.4,27.97,,33.66,32.92,70.83,34.29
20130506,17.2534,39.8398,46.82,158.5,29.63,,34.06,31.91,68.76,34.58
20130507,16.9213,37.6869,47.6,159.33,28.59,,33.3,32.11,69.23,32.9
20130508,16.6358,40.0398,47.85,165.2,29.85,,34.45,32.49,69.62,33.39
20130509,16.3405,38.7838,46.84,166.9,29.07,,33.6,32.07,70.3,33.74
20130510,16.529,38.723,46.45,166.15,29.77,,34.42,32.64,71.02,34.32
20130513,16.9644,39.8708,46.78,165.85,30.07,,34.49,33.01,71.88,33.31
20130514,16.1883,40.2094,49.3,167.17,29.96,,33.96,32.4,70.61,33.57
20130515,15.7205,39.353,49.46,170.47,29.5,,34.93,32.91,74.03,33.39
20130516,16.1094,40.3053,49.82,171.71,31.01,,33.83,32.19,72.58,33.98
20130517,15.6098,40.2859,48.94,173.94,31.68,,35.53,33.16,72.2,34.2
20130520,16.5707,40.5434,47.89,175.72,33.09,,33.96,31.72,73.92,35.24
20130521,16.1358,40.3376,47,174.54,32.38,,35,32.2,74,33.11
20130522,15.9688,39.8049,47.18,170.39,33.8,,34.5,31.4,73.35,33.7
20130523,16.1472,41.0837,46.67,172.43,33.54,,33.8,30.56,73.05,33.46
20130524,16.2105,40.5756,47.25,164,35.61,,35,30.69,72.26,33.71
20130528,16.3165,39.7017,47.67,169.11,35.38,,34.89,31.3,74.11,34.94
20130529,16.2659,40.3333,45.75,167.11,35.54,,32.89,29.54,74.7,33.21
20130530,16.844,39.1861,45.86,160.62,35.19,,33.22,30.84,75.32,33.71
20130531,16.248,38.5427,43.71,161.26,34.5,,33,30.77,72.34,32
20130603,16.1508,39.1871,43.61,158.37,35.1,,33.1,30.15,73.11,33.5
20130604,16.3257,38.3799,45.21,160.91,34.88,,32.56,29.77,73.66,33.4
20130605,16.2988,38.2629,44.01,158.95,35.01,,32.4,29.8,70.88,32.97
20130606,16.0968,39.404,43.5,160.35,35.6,,32.12,29.88,70.36,32.12
20130607,16.356,38.599,45.87,160.15,36.08,,32.86,29.45,71.5,31.6
20130610,16.2466,38.457,44.35,161,35.76,,32.63,29.01,76.29,33.59
20130611,16.3803,39.405,45.27,157.2,34.86,,32.01,28.63,75.09,32.1
20130612,15.6911,39.6652,44.44,154.1,35.38,,31.92,28.15,71.14,32.66
20130613,15.7401,38.6437,45.94,158.57,36.08,,33.84,27.64,73.13,32.36
20130614,15.5129,38.433,46.7,163.9,34.96,,33.62,27.83,71,31.5
20130617,16.0761,40.0124,45.93,157.56,34.92,,32.89,29.34,72.57,32
20130618,15.9462,39.8486,47.46,155.66,36.46,,33.03,29.5,73.22,31.38
20130619,15.7594,38.4583,46.13,158.68,36.16,,32.92,29.36,74.28,31
20130620,15.2675,37.0575,44.76,150.89,33.3,,30.89,28.35,71.1,31.42
20130621,15.4218,39.3589,45,154.9,34.26,,31.59,28.7,72.84,31.9
20130624,14.6407,39.2283,45.6,160.68,32.6,,30.56,27.48,73.52,31.24
20130625,14.7411,39.4656,45.25,158.6,33.48,,31.52,27.85,76.1,32.26
20130626,14.3979,39.259,46.31,158.39,35.3,,32,29.16,74.57,31.45
20130627,14.4655,38.1827,46.69,168,34.61,,31.74,29.08,75.21,32.41
20130628,14.8616,38.6707,45.77,163.32,33.82,,31.39,28.03,74.94,32.39
20130701,15.296,39.771,45.24,162.93,34.37,,32.6,28.48,76.64,31.93
20130702,15.1504,38.6443,45.24,167.63,34.94,,31.98,28.53,75.21,30.3
20130703,15.5529,39.4495,44.72,165.43,36,,31,28.78,75.64,29.92
20130704,15.1545,38.2349,45.84,167.02,35.8,,32,28.55,76.04,30.25
20130705,15.1813,39.0417,45.75,162.67,36.68,,32.33,29.13,78.97,30.27
20130708,15.2231,38.84,45.67,167.42,36.9,,31.43,28.43,77.49,32.26
20130709,15.5655,39.3765,46.91,170.39,37.3,,31.96,28.27,79.5,32.12
20130710,15.185,40.3016,47.02,166.46,37.78,,32.24,28.59,76.79,32.11
20130711,15.9043,40.7163,48.09,169.53,38.6,,33.59,29.83,75.9,31.24
20130712,15.4417,40.092,47.68,167.48,38.44,,32.5,29.65,77.26,32.66
20130715,15.8183,40.1679,47.56,172.09,38.99,,33.13,29.29,78.02,32.6
20130716,15.7084,40.8485,47.7,167.31,39.32,,32.78,30.28,75.5,31.88
20130717,15.5482,40.9281,47.62,169.5,39.38,,32.77,29.05,76.05,32.11
20130718,15.6856,41.1249,47.83,173.87,38.6,,32.06,27.7,79.09,30.87
20130719,15.7205,40.939,49.53,169.45,40.81,,31.98,27.7,78.26,31.06
20130722,15.6485,41.991,49.01,175.1,39.67,,32.75,28.58,80.84,30.28
20130723,15.021,42.2994,47.94,170.52,40.69,,32.92,28.9,77.56,30.56
20130724,16.1995,40.5544,46.73,164.56,38.22,,32.89,27.26,79.8,31.1
20130725,16.0535,40.6064,48.44,170.02,37.8,,32.28,28.34,78,30.76
20130726,16.1778,41.655,49.25,170.47,38.3,,32.17,28.08,79.2,31.01
20130729,16.2018,40.9788,47.65,170.05,37.85,,32.14,28.21,76.52,31.08
20130730,16.46,41.1864,48.02,168.35,38.94,,31.88,29.4,77.76,30.97
20130731,16.6547,39.8099,47.1,164.64,39.29,,31.86,29.252,79.51,31.07
20130801,16.9261,39.5095,49.21,162.92,44.41,,32.23,29.49,78.21,31.15
20130802,17.2405,40.0999,47.48,164.77,43.88,,32.87,30.74,77.87,32
20130805,17.2086,39.2715,49.29,159.58,43.7,,31.75,29.82,78.37,32.57
20130806,17.0577,39.3181,49.69,160.54,43.3,,31.54,28.71,77.73,32.3
20130807,17.0176,40.8514,49.24,165,44.31,,30.79,29.76,75.87,31.75
20130808,16.6481,40.5138,49.84,159.47,44.15,,31.64,30.08,76.99,31.36
20130809,16.8955,40.7615,48.1,163.02,43.53,,31.08,29.74,76.34,32.42
20130812,17.284,41.399,48.44,157.31,43.05,,30.98,29.06,79.85,30.98
20130813,18.1651,41.9828,49.67,157.7,42.78,,31.76,28.82,77.29,30.6
20130814,18.4077,41.7482,49.06,159.46,42.45,,30.84,28.77,77.5,31.5
20130815,18.3765,40.3462,47.34,157,40.13,,31.24,27.81,75.32,30.58
20130816,18.1175,39.6549,47,150.01,41.4,,30.82,28.21,76.81,31
20130819,18.3625,40.2903,46.17,147.92,40.85,,29.97,29,75.19,29.94
20130820,18.7328,39.3793,48.06,154.43,40,,30.86,28.32,77.84,30.98
20130821,18.3747,38.7113,47.57,148.5,39.86,,30.33,28.7,77.1,30.97
20130822,18.3188,39.0105,46.6,154.11,41.02,,30.5,28.3,76.26,31.28
20130823,18.2349,39.1533,47.4,148.06,40.79,,30.64,28.08,76.31,31.3
20130826,18.5785,39.046,46.5,149.2,42,,29.94,28.8,75.26,29.8
20130827,17.5812,39.6651,46.26,150.7,40,,29.72,28.74,75.46,30.3
20130828,17.59,38.6626,45.33,145.23,43.1,,30.03,27.84,73,30.32
20130829,17.6531,39.6074,44.02,147.43,40.58,,30.36,28.589,74.04,29.92
20130830,18.2171,39.4261,43.48,150.26,41.04,,29.17,29.192,75.07,30.28
20130903,17.9462,38.215,43.22,148.54,42.91,,29.07,29.15,75.21,29.82
20130904,18.5402,39.3764,43.39,145.62,45.05,,29.75,28.88,75.91,30.93
20130905,18.5106,38.7381,42.55,147.44,44.56,,29.61,29.18,74.91,30.6
20130906,18.3596,38.4291,42.06,150.94,44.06,,29.62,28.64,73.89,31.59
20130909,18.3642,39.6109,42.07,155.88,45.77,,30.85,29.39,76.05,31.38
20130910,17.9008,38.9898,42.78,153.3,45.54,,30.88,29.9,76.52,32.37
20130911,16.786,41.1238,42.38,154.4,47.73,,31.2,30.29,75.14,31.87
20130912,17.1159,40.0124,41.86,155.38,47.67,,31.97,29.47,76.32,32.52
20130913,16.9779,39.1466,44.17,153.7,47,,31.95,29.6,76.04,31.57
20130916,16.6551,41.0256,44.2,151.9,45.21,,31.43,29.9,74.42,32.33
20130917,16.8648,40.7031,42.38,157.1,45.28,,30.9,29.89,78.18,33.53
20130918,16.9197,40.2836,43.8,161,45.71,,32.11,29.83,74.4,33.59
20130919,17.0803,39.5151,43.4,158.07,44.77,,31.85,30,76.46,33.1
20130920,16.8512,39.5468,42.9,157.73,43.86,,30.59,30.54,75.97,32.44
20130923,17.6087,40.7119,43.09,152.49,44.66,,31.66,31.48,74.9,32.09
20130924,17.7727,39.6708,41.9,153.1,43.69,,31.71,30.41,74.23,32.96
20130925,17.3454,37.1932,41.82,152.01,44.37,,30.89,30.65,74.48,31.08
20130926,17.458,37.1907,41.55,152.06,44.6,,31.35,31.02,74.23,32.24
20130927,17.4015,36.6095,41.12,154.56,43.86,,31.75,30.16,75.23,31.9
20130930,17.3263,36.2628,42.38,150.4,43.81,,31.23,30.78,73.76,32.31
20131001,17.9164,37.2984,41.53,153.51,44.43,,31.39,31.71,75.15,32.26
20131002,18.278,36.1019,41.8,154.78,44.58,,30.8,30.31,75.4,32
20131003,17.5329,35.5502,42.56,149.7,44.99,,30.13,31.1,74.11,31.53
20131004,17.7717,35.4481,40.81,151.47,46.25,,30.6,31.11,74.8,33.05
20131007,17.5617,35.8372,41.73,153.71,46.36,,30.33,30.87,73.33,32.78
20131008,17.2767,36.6393,42,155.9,45.11,,29.06,30.28,70.95,32.7
20131009,17.9602,35.4527,40.24,149.46,43.8,,29.06,29.91,71.95,32.17
20131010,17.8387,37.267,42,157.08,43.79,,30.9,30.12,73.74,33.87
20131011,17.8914,37.5143,41.7,154.9,45.8,,30.3,30.08,75.42,33.9
20131014,18.427,36.4473,41.88,155.43,48.32,,30.33,30.94,73.99,32.69
20131015,17.83,36.603,42.34,156.86,46.93,,30.5,30.37,73.55,32.76
20131016,18.256,38.3268,41.81,164.26,51.31,,29.8,31.42,77.08,34.08
